sku_id,ds,y,is_promotion,change_flag,date,price,price_change_flag,price_change_amount,price_change_ratio,price_change_direction,price_change_type,weekday,is_weekend,is_month_start,is_month_end,price_change_freq_3d,price_change_amount_3d,price_change_ratio_3d,price_change_freq_7d,price_change_amount_7d,price_change_ratio_7d,price_change_freq_14d,price_change_amount_14d,price_change_ratio_14d,price_change_freq_30d,price_change_amount_30d,price_change_ratio_30d,price_range,price_stability,price_change_frequency,price_range_weekend,price_direction_weekend,price_type_weekend
851678,2025-04-22,5.89,0,1,2025-04-22,5.89,1,-0.010000000000000675,-0.0016949152542373724,-1,decrease,1,0,0,0,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,very_low,0.007071067811865638,0.5555555555555556,very_low_0,-1_0,decrease_0
851678,2025-04-23,5.9,0,1,2025-04-23,5.9,1,0.010000000000000675,0.0016977928692700761,1,increase,2,0,0,0,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,very_low,0.005773502691896583,0.5555555555555556,very_low_0,1_0,increase_0
851678,2025-04-24,5.9,0,0,2025-04-24,5.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,very_low,0.0050000000000003375,0.5555555555555556,very_low_0,0_0,no_change_0
851678,2025-04-25,5.9,1,0,2025-04-25,5.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.003333333333333558,0.0005659309564233587,0.6,0.0,7.194037581759183e-07,0.6,0.0,7.194037581759183e-07,0.6,0.0,7.194037581759183e-07,very_low,0.004472135954999931,0.5555555555555556,very_low_0,0_0,no_change_0
851678,2025-04-26,5.9,0,0,2025-04-26,5.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,5.755230065407347e-07,0.5,0.0,5.755230065407347e-07,0.5,0.0,5.755230065407347e-07,very_low,0.004082482904638978,0.5555555555555556,very_low_1,0_1,no_change_1
851678,2025-04-27,5.9,0,0,2025-04-27,5.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,4.796025054506122e-07,0.42857142857142855,0.0,4.796025054506122e-07,0.42857142857142855,0.0,4.796025054506122e-07,very_low,0.0037796447300926066,0.5555555555555556,very_low_1,0_1,no_change_1
851678,2025-04-29,5.89,0,1,2025-04-29,5.89,1,-0.010000000000000675,-0.0016949152542373724,-1,decrease,1,0,0,1,0.3333333333333333,-0.003333333333333558,-0.0005649717514124575,0.42857142857142855,-0.001428571428571525,-0.00024171966274352412,0.5,-0.001428571428571525,-0.00024171966274352412,0.5,-0.001428571428571525,-0.00024171966274352412,very_low,0.004629100498863066,0.5555555555555556,very_low_0,-1_0,decrease_0
851678,2025-04-30,5.9,0,1,2025-04-30,5.9,1,0.010000000000000675,0.0016977928692700761,1,increase,2,0,0,1,0.6666666666666666,0.0,9.592050109012244e-07,0.42857142857142855,0.001428571428571525,0.00024295292632896853,0.5555555555555556,0.0,7.194037581759183e-07,0.5555555555555556,0.0,7.194037581759183e-07,very_low,0.004409585518441292,0.5555555555555556,very_low_0,1_0,increase_0
851685,2025-04-22,19.89,0,1,2025-04-22,19.89,1,-0.00999999999999801,-0.0005025125628139726,-1,decrease,1,0,0,0,1.0,-0.00999999999999801,-0.0005025125628139726,1.0,-0.00999999999999801,-0.0005025125628139726,1.0,-0.00999999999999801,-0.0005025125628139726,1.0,-0.00999999999999801,-0.0005025125628139726,very_low,0.0070710678118640685,0.5555555555555556,very_low_0,-1_0,decrease_0
851685,2025-04-23,19.9,0,1,2025-04-23,19.9,1,0.00999999999999801,0.0005027652086475598,1,increase,2,0,0,0,1.0,0.0,1.2632291679359753e-07,1.0,0.0,1.2632291679359753e-07,1.0,0.0,1.2632291679359753e-07,1.0,0.0,1.2632291679359753e-07,very_low,0.0057735026918953655,0.5555555555555556,very_low_0,1_0,increase_0
851685,2025-04-24,19.9,0,0,2025-04-24,19.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,8.421527786239835e-08,0.75,0.0,8.421527786239835e-08,0.75,0.0,8.421527786239835e-08,0.75,0.0,8.421527786239835e-08,very_low,0.004999999999999499,0.5555555555555556,very_low_0,0_0,no_change_0
851685,2025-04-25,19.9,1,0,2025-04-25,19.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.00333333333333267,0.00016758840288251994,0.6,0.0,6.316145839679876e-08,0.6,0.0,6.316145839679876e-08,0.6,0.0,6.316145839679876e-08,very_low,0.004472135954999402,0.5555555555555556,very_low_0,0_0,no_change_0
851685,2025-04-26,19.9,0,0,2025-04-26,19.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,5.052916671743901e-08,0.5,0.0,5.052916671743901e-08,0.5,0.0,5.052916671743901e-08,very_low,0.004082482904638674,0.5555555555555556,very_low_1,0_1,no_change_1
851685,2025-04-27,19.9,0,0,2025-04-27,19.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,4.2107638931199176e-08,0.42857142857142855,0.0,4.2107638931199176e-08,0.42857142857142855,0.0,4.2107638931199176e-08,very_low,0.0037796447300924214,0.5555555555555556,very_low_1,0_1,no_change_1
851685,2025-04-29,19.89,0,1,2025-04-29,19.89,1,-0.00999999999999801,-0.0005025125628139726,-1,decrease,1,0,0,1,0.3333333333333333,-0.00333333333333267,-0.00016750418760465754,0.42857142857142855,-0.0014285714285711443,-7.175141671148364e-05,0.5,-0.0014285714285711443,-7.175141671148364e-05,0.5,-0.0014285714285711443,-7.175141671148364e-05,very_low,0.0046291004988620555,0.5555555555555556,very_low_0,-1_0,decrease_0
851685,2025-04-30,19.9,0,1,2025-04-30,19.9,1,0.00999999999999801,0.0005027652086475598,1,increase,2,0,0,1,0.6666666666666666,0.0,8.421527786239835e-08,0.42857142857142855,0.0014285714285711443,7.185969349730672e-05,0.5555555555555556,0.0,6.316145839679876e-08,0.5555555555555556,0.0,6.316145839679876e-08,very_low,0.004409585518440393,0.5555555555555556,very_low_0,1_0,increase_0
851688,2025-04-22,36.89,0,1,2025-04-22,36.89,1,-0.00999999999999801,-0.0002710027100270018,-1,decrease,1,0,0,0,1.0,-0.00999999999999801,-0.0002710027100270018,1.0,-0.00999999999999801,-0.0002710027100270018,1.0,-0.00999999999999801,-0.0002710027100270018,1.0,-0.00999999999999801,-0.0002710027100270018,medium,0.007071067811861557,0.5555555555555556,medium_0,-1_0,decrease_0
851688,2025-04-23,36.9,0,1,2025-04-23,36.9,1,0.00999999999999801,0.00027107617240429427,1,increase,2,0,0,0,1.0,0.0,3.6731188646221824e-08,1.0,0.0,3.6731188646221824e-08,1.0,0.0,3.6731188646221824e-08,1.0,0.0,3.6731188646221824e-08,medium,0.005773502691895109,0.5555555555555556,medium_0,1_0,increase_0
851688,2025-04-24,36.9,0,0,2025-04-24,36.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,2.4487459097481217e-08,0.75,0.0,2.4487459097481217e-08,0.75,0.0,2.4487459097481217e-08,0.75,0.0,2.4487459097481217e-08,medium,0.004999999999999992,0.5555555555555556,medium_0,0_0,no_change_0
851688,2025-04-25,36.9,0,0,2025-04-25,36.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.00333333333333267,9.035872413476476e-05,0.6,0.0,1.8365594323110912e-08,0.6,0.0,1.8365594323110912e-08,0.6,0.0,1.8365594323110912e-08,medium,0.0044721359550000134,0.5555555555555556,medium_0,0_0,no_change_0
851688,2025-04-26,36.9,0,0,2025-04-26,36.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,1.469247545848873e-08,0.5,0.0,1.469247545848873e-08,0.5,0.0,1.469247545848873e-08,medium,0.004082482904639384,0.5555555555555556,medium_1,0_1,no_change_1
851688,2025-04-27,36.9,0,0,2025-04-27,36.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,1.2243729548740609e-08,0.42857142857142855,0.0,1.2243729548740609e-08,0.42857142857142855,0.0,1.2243729548740609e-08,medium,0.003779644730093303,0.5555555555555556,medium_1,0_1,no_change_1
851688,2025-04-29,36.89,0,1,2025-04-29,36.89,1,-0.00999999999999801,-0.0002710027100270018,-1,decrease,1,0,0,1,0.3333333333333333,-0.00333333333333267,-9.033423667566727e-05,0.42857142857142855,-0.0014285714285711443,-3.870417823567277e-05,0.5,-0.0014285714285711443,-3.870417823567277e-05,0.5,-0.0014285714285711443,-3.870417823567277e-05,medium,0.004629100498861792,0.5555555555555556,medium_0,-1_0,decrease_0
851688,2025-04-30,36.9,0,1,2025-04-30,36.9,1,0.00999999999999801,0.00027107617240429427,1,increase,2,0,0,1,0.6666666666666666,0.0,2.4487459097481217e-08,0.42857142857142855,0.0014285714285711443,3.8735662111655245e-05,0.5555555555555556,0.0,1.8365594323110912e-08,0.5555555555555556,0.0,1.8365594323110912e-08,medium,0.004409585518440514,0.5555555555555556,medium_0,1_0,increase_0
851743,2025-04-22,10.39,0,1,2025-04-22,10.39,1,-0.009999999999999787,-0.0009615384615384581,-1,decrease,1,0,0,0,1.0,-0.009999999999999787,-0.0009615384615384581,1.0,-0.009999999999999787,-0.0009615384615384581,1.0,-0.009999999999999787,-0.0009615384615384581,1.0,-0.009999999999999787,-0.0009615384615384581,very_low,0.0070710678118646965,0.5555555555555556,very_low_0,-1_0,decrease_0
851743,2025-04-23,10.4,0,1,2025-04-23,10.4,1,0.009999999999999787,0.0009624639076033503,1,increase,2,0,0,0,1.0,0.0,4.627230324460996e-07,1.0,0.0,4.627230324460996e-07,1.0,0.0,4.627230324460996e-07,1.0,0.0,4.627230324460996e-07,very_low,0.0057735026918960064,0.5555555555555556,very_low_0,1_0,increase_0
851743,2025-04-24,10.4,0,0,2025-04-24,10.4,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,3.0848202163073307e-07,0.75,0.0,3.0848202163073307e-07,0.75,0.0,3.0848202163073307e-07,0.75,0.0,3.0848202163073307e-07,very_low,0.004999999999999795,0.5555555555555556,very_low_0,0_0,no_change_0
851743,2025-04-25,10.4,1,0,2025-04-25,10.4,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.0033333333333332624,0.0003208213025344501,0.6,0.0,2.313615162230498e-07,0.6,0.0,2.313615162230498e-07,0.6,0.0,2.313615162230498e-07,very_low,0.004472135954999302,0.5555555555555556,very_low_0,0_0,no_change_0
851743,2025-04-26,10.4,0,0,2025-04-26,10.4,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,1.8508921297843984e-07,0.5,0.0,1.8508921297843984e-07,0.5,0.0,1.8508921297843984e-07,very_low,0.004082482904638268,0.5555555555555556,very_low_1,0_1,no_change_1
851743,2025-04-27,10.4,0,0,2025-04-27,10.4,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,1.5424101081536654e-07,0.42857142857142855,0.0,1.5424101081536654e-07,0.42857142857142855,0.0,1.5424101081536654e-07,very_low,0.003779644730091879,0.5555555555555556,very_low_1,0_1,no_change_1
851743,2025-04-29,10.39,0,1,2025-04-29,10.39,1,-0.009999999999999787,-0.0009615384615384581,-1,decrease,1,0,0,1,0.3333333333333333,-0.0033333333333332624,-0.0003205128205128194,0.42857142857142855,-0.0014285714285713982,-0.000137230430781938,0.5,-0.0014285714285713982,-0.000137230430781938,0.5,-0.0014285714285713982,-0.000137230430781938,very_low,0.004629100498862557,0.5555555555555556,very_low_0,-1_0,decrease_0
851743,2025-04-30,10.4,0,1,2025-04-30,10.4,1,0.009999999999999787,0.0009624639076033503,1,increase,2,0,0,1,0.6666666666666666,0.0,3.0848202163073307e-07,0.42857142857142855,0.0014285714285713982,0.00013762705052403464,0.5555555555555556,0.0,2.313615162230498e-07,0.5555555555555556,0.0,2.313615162230498e-07,very_low,0.004409585518440797,0.5555555555555556,very_low_0,1_0,increase_0
851750,2025-04-22,5.89,0,1,2025-04-22,5.89,1,-0.010000000000000675,-0.0016949152542373724,-1,decrease,1,0,0,0,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,1.0,-0.010000000000000675,-0.0016949152542373724,very_low,0.007071067811865638,0.5555555555555556,very_low_0,-1_0,decrease_0
851750,2025-04-23,5.9,0,1,2025-04-23,5.9,1,0.010000000000000675,0.0016977928692700761,1,increase,2,0,0,0,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,1.0,0.0,1.4388075163518366e-06,very_low,0.005773502691896583,0.5555555555555556,very_low_0,1_0,increase_0
851750,2025-04-24,5.9,0,0,2025-04-24,5.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,0.75,0.0,9.592050109012244e-07,very_low,0.0050000000000003375,0.5555555555555556,very_low_0,0_0,no_change_0
851750,2025-04-25,5.9,1,0,2025-04-25,5.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.003333333333333558,0.0005659309564233587,0.6,0.0,7.194037581759183e-07,0.6,0.0,7.194037581759183e-07,0.6,0.0,7.194037581759183e-07,very_low,0.004472135954999931,0.5555555555555556,very_low_0,0_0,no_change_0
851750,2025-04-26,5.9,0,0,2025-04-26,5.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,5.755230065407347e-07,0.5,0.0,5.755230065407347e-07,0.5,0.0,5.755230065407347e-07,very_low,0.004082482904638978,0.5555555555555556,very_low_1,0_1,no_change_1
851750,2025-04-27,5.9,0,0,2025-04-27,5.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,4.796025054506122e-07,0.42857142857142855,0.0,4.796025054506122e-07,0.42857142857142855,0.0,4.796025054506122e-07,very_low,0.0037796447300926066,0.5555555555555556,very_low_1,0_1,no_change_1
851750,2025-04-29,5.89,0,1,2025-04-29,5.89,1,-0.010000000000000675,-0.0016949152542373724,-1,decrease,1,0,0,1,0.3333333333333333,-0.003333333333333558,-0.0005649717514124575,0.42857142857142855,-0.001428571428571525,-0.00024171966274352412,0.5,-0.001428571428571525,-0.00024171966274352412,0.5,-0.001428571428571525,-0.00024171966274352412,very_low,0.004629100498863066,0.5555555555555556,very_low_0,-1_0,decrease_0
851750,2025-04-30,5.9,0,1,2025-04-30,5.9,1,0.010000000000000675,0.0016977928692700761,1,increase,2,0,0,1,0.6666666666666666,0.0,9.592050109012244e-07,0.42857142857142855,0.001428571428571525,0.00024295292632896853,0.5555555555555556,0.0,7.194037581759183e-07,0.5555555555555556,0.0,7.194037581759183e-07,very_low,0.004409585518441292,0.5555555555555556,very_low_0,1_0,increase_0
851769,2025-04-22,13.89,0,1,2025-04-22,13.89,1,-0.009999999999999787,-0.0007194244604316058,-1,decrease,1,0,0,0,1.0,-0.009999999999999787,-0.0007194244604316058,1.0,-0.009999999999999787,-0.0007194244604316058,1.0,-0.009999999999999787,-0.0007194244604316058,1.0,-0.009999999999999787,-0.0007194244604316058,very_low,0.0070710678118646965,0.5555555555555556,very_low_0,-1_0,decrease_0
851769,2025-04-23,13.9,0,1,2025-04-23,13.9,1,0.009999999999999787,0.0007199424046075986,1,increase,2,0,0,0,1.0,0.0,2.589720879964119e-07,1.0,0.0,2.589720879964119e-07,1.0,0.0,2.589720879964119e-07,1.0,0.0,2.589720879964119e-07,very_low,0.0057735026918960064,0.5555555555555556,very_low_0,1_0,increase_0
851769,2025-04-24,13.9,0,0,2025-04-24,13.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,1.726480586642746e-07,0.75,0.0,1.726480586642746e-07,0.75,0.0,1.726480586642746e-07,0.75,0.0,1.726480586642746e-07,very_low,0.004999999999999795,0.5555555555555556,very_low_0,0_0,no_change_0
851769,2025-04-25,13.9,1,0,2025-04-25,13.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.0033333333333332624,0.0002399808015358662,0.6,0.0,1.2948604399820596e-07,0.6,0.0,1.2948604399820596e-07,0.6,0.0,1.2948604399820596e-07,very_low,0.004472135954999302,0.5555555555555556,very_low_0,0_0,no_change_0
851769,2025-04-26,13.9,0,0,2025-04-26,13.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,1.0358883519856477e-07,0.5,0.0,1.0358883519856477e-07,0.5,0.0,1.0358883519856477e-07,very_low,0.004082482904638268,0.5555555555555556,very_low_1,0_1,no_change_1
851769,2025-04-27,13.9,0,0,2025-04-27,13.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,8.63240293321373e-08,0.42857142857142855,0.0,8.63240293321373e-08,0.42857142857142855,0.0,8.63240293321373e-08,very_low,0.003779644730091879,0.5555555555555556,very_low_1,0_1,no_change_1
851769,2025-04-29,13.89,0,1,2025-04-29,13.89,1,-0.009999999999999787,-0.0007194244604316058,-1,decrease,1,0,0,1,0.3333333333333333,-0.0033333333333332624,-0.00023980815347720194,0.42857142857142855,-0.0014285714285713982,-0.000102700930893659,0.5,-0.0014285714285713982,-0.000102700930893659,0.5,-0.0014285714285713982,-0.000102700930893659,very_low,0.004629100498862557,0.5555555555555556,very_low_0,-1_0,decrease_0
851769,2025-04-30,8.9,0,1,2025-04-30,8.9,1,-4.99,-0.35925125989920803,-1,decrease,2,0,0,1,0.6666666666666666,-1.6666666666666667,-0.11999022811987987,0.42857142857142855,-0.7128571428571429,-0.05132153456500458,0.5555555555555556,-0.625,-0.044996270801932955,0.5555555555555556,-0.625,-0.044996270801932955,very_low,1.665838961137734,0.5555555555555556,very_low_0,-1_0,decrease_0
851771,2025-04-22,19.79,0,1,2025-04-22,19.79,1,-0.010000000000001563,-0.0005050505050505638,-1,decrease,1,0,0,0,1.0,-0.010000000000001563,-0.0005050505050505638,1.0,-0.010000000000001563,-0.0005050505050505638,1.0,-0.010000000000001563,-0.0005050505050505638,1.0,-0.010000000000001563,-0.0005050505050505638,very_low,0.007071067811867836,0.5555555555555556,very_low_0,-1_0,decrease_0
851771,2025-04-23,19.8,0,1,2025-04-23,19.8,1,0.010000000000001563,0.0005053057099546621,1,increase,2,0,0,0,1.0,0.0,1.276024520491248e-07,1.0,0.0,1.276024520491248e-07,1.0,0.0,1.276024520491248e-07,1.0,0.0,1.276024520491248e-07,very_low,0.0057735026918976735,0.5555555555555556,very_low_0,1_0,increase_0
851771,2025-04-24,19.8,0,0,2025-04-24,19.8,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,8.506830136608319e-08,0.75,0.0,8.506830136608319e-08,0.75,0.0,8.506830136608319e-08,0.75,0.0,8.506830136608319e-08,very_low,0.005000000000001275,0.5555555555555556,very_low_0,0_0,no_change_0
851771,2025-04-25,19.8,1,0,2025-04-25,19.8,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.0033333333333338544,0.00016843523665155402,0.6,0.0,6.38012260245624e-08,0.6,0.0,6.38012260245624e-08,0.6,0.0,6.38012260245624e-08,very_low,0.004472135955000891,0.5555555555555556,very_low_0,0_0,no_change_0
851771,2025-04-26,19.8,0,0,2025-04-26,19.8,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,5.1040980819649914e-08,0.5,0.0,5.1040980819649914e-08,0.5,0.0,5.1040980819649914e-08,very_low,0.004082482904639979,0.5555555555555556,very_low_1,0_1,no_change_1
851771,2025-04-27,19.8,0,0,2025-04-27,19.8,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,4.2534150683041595e-08,0.42857142857142855,0.0,4.2534150683041595e-08,0.42857142857142855,0.0,4.2534150683041595e-08,very_low,0.0037796447300935962,0.5555555555555556,very_low_1,0_1,no_change_1
851771,2025-04-29,19.79,0,1,2025-04-29,19.79,1,-0.010000000000001563,-0.0005050505050505638,-1,decrease,1,0,0,1,0.3333333333333333,-0.0033333333333338544,-0.00016835016835018793,0.42857142857142855,-0.001428571428571652,-7.211361430663794e-05,0.5,-0.001428571428571652,-7.211361430663794e-05,0.5,-0.001428571428571652,-7.211361430663794e-05,very_low,0.004629100498863759,0.5555555555555556,very_low_0,-1_0,decrease_0
851771,2025-04-30,19.8,0,1,2025-04-30,19.8,1,0.010000000000001563,0.0005053057099546621,1,increase,2,0,0,1,0.6666666666666666,0.0,8.506830136608319e-08,0.42857142857142855,0.001428571428571652,7.222298783696576e-05,0.5555555555555556,0.0,6.38012260245624e-08,0.5555555555555556,0.0,6.38012260245624e-08,very_low,0.004409585518441957,0.5555555555555556,very_low_0,1_0,increase_0
851773,2025-04-22,34.89,0,1,2025-04-22,34.89,1,-0.00999999999999801,-0.0002865329512893311,-1,decrease,1,0,0,0,1.0,-0.00999999999999801,-0.0002865329512893311,1.0,-0.00999999999999801,-0.0002865329512893311,1.0,-0.00999999999999801,-0.0002865329512893311,1.0,-0.00999999999999801,-0.0002865329512893311,medium,0.007071067811861557,0.5555555555555556,medium_0,-1_0,decrease_0
851773,2025-04-23,34.9,0,1,2025-04-23,34.9,1,0.00999999999999801,0.0002866150759528452,1,increase,2,0,0,0,1.0,0.0,4.106233175704688e-08,1.0,0.0,4.106233175704688e-08,1.0,0.0,4.106233175704688e-08,1.0,0.0,4.106233175704688e-08,medium,0.005773502691895109,0.5555555555555556,medium_0,1_0,increase_0
851773,2025-04-24,34.9,0,0,2025-04-24,34.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,2.7374887838031253e-08,0.75,0.0,2.7374887838031253e-08,0.75,0.0,2.7374887838031253e-08,0.75,0.0,2.7374887838031253e-08,medium,0.004999999999999992,0.5555555555555556,medium_0,0_0,no_change_0
851773,2025-04-25,34.9,0,0,2025-04-25,34.9,0,0.0,0.0,0,no_change,4,0,0,0,0.3333333333333333,0.00333333333333267,9.55383586509484e-05,0.6,0.0,2.053116587852344e-08,0.6,0.0,2.053116587852344e-08,0.6,0.0,2.053116587852344e-08,medium,0.0044721359550000134,0.5555555555555556,medium_0,0_0,no_change_0
851773,2025-04-26,34.9,0,0,2025-04-26,34.9,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.5,0.0,1.642493270281875e-08,0.5,0.0,1.642493270281875e-08,0.5,0.0,1.642493270281875e-08,medium,0.004082482904639384,0.5555555555555556,medium_1,0_1,no_change_1
851773,2025-04-27,34.9,0,0,2025-04-27,34.9,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,1.3687443919015626e-08,0.42857142857142855,0.0,1.3687443919015626e-08,0.42857142857142855,0.0,1.3687443919015626e-08,medium,0.003779644730093303,0.5555555555555556,medium_1,0_1,no_change_1
851773,2025-04-29,34.89,0,1,2025-04-29,34.89,1,-0.00999999999999801,-0.0002865329512893311,-1,decrease,1,0,0,1,0.3333333333333333,-0.00333333333333267,-9.551098376311036e-05,0.42857142857142855,-0.0014285714285711443,-4.0921546660831e-05,0.5,-0.0014285714285711443,-4.0921546660831e-05,0.5,-0.0014285714285711443,-4.0921546660831e-05,medium,0.004629100498861792,0.5555555555555556,medium_0,-1_0,decrease_0
851773,2025-04-30,34.9,0,1,2025-04-30,34.9,1,0.00999999999999801,0.0002866150759528452,1,increase,2,0,0,1,0.6666666666666666,0.0,2.7374887838031253e-08,0.42857142857142855,0.0014285714285711443,4.095674294519418e-05,0.5555555555555556,0.0,2.053116587852344e-08,0.5555555555555556,0.0,2.053116587852344e-08,medium,0.004409585518440514,0.5555555555555556,medium_0,1_0,increase_0
851781,2025-04-22,10.8,0,0,2025-04-22,10.8,0,0.0,0.0,0,no_change,1,0,0,0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851781,2025-04-23,10.8,0,0,2025-04-23,10.8,0,0.0,0.0,0,no_change,2,0,0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851781,2025-04-24,10.8,0,0,2025-04-24,10.8,0,0.0,0.0,0,no_change,3,0,0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851781,2025-04-25,10.8,1,0,2025-04-25,10.8,0,0.0,0.0,0,no_change,4,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851781,2025-04-26,10.8,0,0,2025-04-26,10.8,0,0.0,0.0,0,no_change,5,1,0,0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_1,0_1,no_change_1
851781,2025-04-27,10.8,0,0,2025-04-27,10.8,0,0.0,0.0,0,no_change,6,1,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_1,0_1,no_change_1
851781,2025-04-29,10.8,0,0,2025-04-29,10.8,0,0.0,0.0,0,no_change,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851781,2025-04-30,10.8,0,0,2025-04-30,10.8,0,0.0,0.0,0,no_change,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,very_low,0.0,0.1111111111111111,very_low_0,0_0,no_change_0
851782,2025-04-22,6.89,0,1,2025-04-22,6.89,1,-0.010000000000000675,-0.0014492753623189802,-1,decrease,1,0,0,0,1.0,-0.010000000000000675,-0.0014492753623189802,1.0,-0.010000000000000675,-0.0014492753623189802,1.0,-0.010000000000000675,-0.0014492753623189802,1.0,-0.010000000000000675,-0.0014492753623189802,very_low,0.007071067811865638,0.5555555555555556,very_low_0,-1_0,decrease_0
851782,2025-04-23,6.9,0,1,2025-04-23,6.9,1,0.010000000000000675,0.0014513788098695635,1,increase,2,0,0,0,1.0,0.0,1.051723775291613e-06,1.0,0.0,1.051723775291613e-06,1.0,0.0,1.051723775291613e-06,1.0,0.0,1.051723775291613e-06,very_low,0.005773502691896583,0.5555555555555556,very_low_0,1_0,increase_0
851782,2025-04-24,6.9,0,0,2025-04-24,6.9,0,0.0,0.0,0,no_change,3,0,0,0,0.6666666666666666,0.0,7.01149183527742e-07,0.75,0.0,7.01149183527742e-07,0.75,0.0,7.01149183527742e-07,0.75,0.0,7.01149183527742e-07,very_low,0.0050000000000003375,0.5555555555555556,very_low_0,0_0,no_change_0
